Time,x pos,y pos,phi,motor1 thrust,motor2 thrust,desired angle,desired thrust
3.0033333333333756,0.3723713126123104,2.0908417873509757,0.12877941552037342,8.845327964287783,14.237476130055443,-0.3383333333333333,23.240000000000002
3.006666666666709,0.37522981517245757,2.0974586942507094,0.12914751317537881,8.823417703844036,14.262006322260135,-0.3383333333333333,23.240000000000002
3.0100000000000424,0.37810488363097894,2.1040937935606157,0.12951378264731644,8.80172554455776,14.286274747778005,-0.3383333333333333,23.240000000000002
3.013333333333376,0.3809965661617882,2.1107470931907133,0.12987820877363618,8.780248383526297,14.310285237270538,-0.3383333333333333,23.240000000000002
3.0166666666667092,0.38390491067990223,2.1174186008311824,0.13024077654715907,8.758983168321947,14.33404155879494,-0.3383333333333333,23.240000000000002
3.0200000000000427,0.38682996483975823,2.1241083239567855,0.1306014711138411,8.737926896190043,14.35754741880823,-0.3383333333333333,23.240000000000002
3.023333333333376,0.3897717760335489,2.1308162698312203,0.13096027777057317,8.717076613259746,14.380806463155222,-0.3383333333333333,23.240000000000002
3.0266666666667095,0.3927303913895758,2.1375424455114076,0.13131718196301714,8.696429413767333,14.403822278040717,-0.3383333333333333,23.240000000000002
3.030000000000043,0.3957058577706208,2.1442868578517156,0.13167216928347722,8.675982439291813,14.426598390986104,-0.3383333333333333,23.240000000000002
3.0333333333333763,0.3986982217723352,2.15104951350812,0.13202522546880605,8.655732878002631,14.449138271770654,-0.3383333333333333,23.240000000000002
3.0366666666667097,0.4017075297216461,2.1578304189423028,0.13237633639834506,8.63567796391932,14.47144533335774,-0.3383333333333333,23.240000000000002
3.040000000000043,0.4047338276751794,2.1646295804256885,0.13272548809189852,8.615814976182874,14.493522932806236,-0.3383333333333333,23.240000000000002
3.0433333333333765,0.4077771614177006,2.171447004043421,0.1330726667077407,8.596141238338658,14.5153743721673,-0.3383333333333333,23.240000000000002
3.04666666666671,0.4108375764605712,2.1782826956982797,0.13341785854065566,8.576654117630705,14.537002899366819,-0.3383333333333333,23.240000000000002
3.0500000000000433,0.41391511804022174,2.1851366611145395,0.13376105002000901,8.557351024307174,14.558411709073724,-0.3383333333333333,23.240000000000002
3.0533333333333768,0.4170098311166412,2.192008905841771,0.1341022277078515,8.538229410936825,14.579603943554389,-0.3383333333333333,23.240000000000002
3.05666666666671,0.4201217603718815,2.1988994352585842,0.13444137829705338,8.519286771736331,14.60058269351336,-0.3383333333333333,23.240000000000002
3.0600000000000436,0.42325095020857817,2.205808254576318,0.1347784886094696,8.500520641908235,14.621350998920626,-0.3383333333333333,23.240000000000002
3.063333333333377,0.42639744474848595,2.2127353688426736,0.13511354559413485,8.481928596989405,14.641911849825638,-0.3383333333333333,23.240000000000002
3.0666666666667104,0.42956128783102954,2.219680782945294,0.13544653632548848,8.463508252209825,14.6622681871583,-0.3383333333333333,23.240000000000002
3.070000000000044,0.43274252301186933,2.2266445016152896,0.13577744800162822,8.445257261861524,14.682422903517132,-0.3383333333333333,23.240000000000002
3.073333333333377,0.4359411935614814,2.2336265294307136,0.13610626794259287,8.427173318677522,14.702378843944823,-0.3383333333333333,23.240000000000002
3.0766666666667106,0.4391573424637524,2.2406268708199835,0.13643298358867303,8.409254153220608,14.722138806691362,-0.3383333333333333,23.240000000000002
3.080000000000044,0.44239101241458767,2.2476455300652534,0.13675758249874964,8.39149753328182,14.741705543964951,-0.3383333333333333,23.240000000000002
3.0833333333333774,0.44564224582053463,2.2546825113057345,0.13708005234865978,8.373901263288422,14.7610817626709,-0.3383333333333333,23.240000000000002
3.086666666666711,0.44891108479741865,2.26173781854097,0.13740038092958945,8.356463183721301,14.780270125138697,-0.3383333333333333,23.240000000000002
3.0900000000000443,0.4521975711689929,2.2688114556340557,0.13771855614649267,8.339181170541567,14.79927324983743,-0.3383333333333333,23.240000000000002
3.0933333333333777,0.45550174646560176,2.27590342631482,0.13803456601653674,8.322053134626248,14.818093712079762,-0.3383333333333333,23.240000000000002
3.096666666666711,0.4588236519228569,2.2830137341829513,0.13834839866757298,8.305077021212938,14.836734044714637,-0.3383333333333333,23.240000000000002
3.1000000000000445,0.46216332848032643,2.2901423827110814,0.13866004233663273,8.288250809353215,14.8551967388089,-0.3383333333333333,23.240000000000002
3.103333333333378,0.46552081678023666,2.297289375247824,0.1389694853684482,8.271572511374748,14.873484244317998,-0.3383333333333333,23.240000000000002
3.1066666666667113,0.46889615716618654,2.3044547150207673,0.1392767162139975,8.255040172351913,14.891598970745953,-0.3383333333333333,23.240000000000002
3.1100000000000447,0.47228938968187417,2.311638405139422,0.1395817234290741,8.238651869584794,14.909543287794774,-0.3383333333333333,23.240000000000002
3.113333333333378,0.47570055406983563,2.3188404485981273,0.1398844956728794,8.222405712086447,14.92731952600346,-0.3383333333333333,23.240000000000002
3.1166666666667115,0.47912968977019554,2.3260608482789147,0.1401850217066389,8.206299840078282,14.944929977376791,-0.3383333333333333,23.240000000000002
3.120000000000045,0.4825768359194295,2.3332996069543257,0.14048329039224125,8.190332424493436,14.962376896004052,-0.3383333333333333,23.240000000000002
3.1233333333333784,0.48604203134913815,2.3405567272901933,0.14077929069089953,8.174501666488021,14.97966249866784,-0.3383333333333333,23.240000000000002
3.126666666666712,0.48952531458483234,2.347832211848378,0.14107301166183497,8.158805796960115,14.996788965443148,-0.3383333333333333,23.240000000000002
3.130000000000045,0.49302672384473006,2.3551260630894673,0.14136444246098234,8.143243076076363,15.013758440286844,-0.3383333333333333,23.240000000000002
